name,path,sha,size,url,html_url,git_url,download_url,type,repo
2017-04-03_DataViz,2017-04-03_DataViz,e0716c9fed5a3834ca8aae453bd1cb848a1af05e,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2017-04-03_DataViz?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2017-04-03_DataViz,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/e0716c9fed5a3834ca8aae453bd1cb848a1af05e,NA,dir,meetup-presentations_london_ontario
2017-05-01_Intro2R,2017-05-01_Intro2R,485828b39505b4d7564ebc9a19c85b1244d7e5f0,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2017-05-01_Intro2R?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2017-05-01_Intro2R,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/485828b39505b4d7564ebc9a19c85b1244d7e5f0,NA,dir,meetup-presentations_london_ontario
2017-06-01_3DGraphics,2017-06-01_3DGraphics,4270054fa7541c1a5e500fe9024cf9e0c7cf0173,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2017-06-01_3DGraphics?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2017-06-01_3DGraphics,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/4270054fa7541c1a5e500fe9024cf9e0c7cf0173,NA,dir,meetup-presentations_london_ontario
2017-06-19_DataManip-MultivarAnalysis,2017-06-19_DataManip-MultivarAnalysis,16b35bb13c637b098d639e03e6be8f38b89a4544,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2017-06-19_DataManip-MultivarAnalysis?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2017-06-19_DataManip-MultivarAnalysis,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/16b35bb13c637b098d639e03e6be8f38b89a4544,NA,dir,meetup-presentations_london_ontario
2017-07-07_SPSS2R,2017-07-07_SPSS2R,cd3e7de2c3fd049abda4b5f802e6f3ad85a84538,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2017-07-07_SPSS2R?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2017-07-07_SPSS2R,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/cd3e7de2c3fd049abda4b5f802e6f3ad85a84538,NA,dir,meetup-presentations_london_ontario
2017-10-03_Intro2R-RStudio,2017-10-03_Intro2R-RStudio,f0fb8ec3c46a0b3c9bb0ac391b2fa435d1d70817,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2017-10-03_Intro2R-RStudio?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2017-10-03_Intro2R-RStudio,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/f0fb8ec3c46a0b3c9bb0ac391b2fa435d1d70817,NA,dir,meetup-presentations_london_ontario
2017-11-07_Intro2RScripting,2017-11-07_Intro2RScripting,1255610763d2e35e0abb7a11f52c16ff80b056ba,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2017-11-07_Intro2RScripting?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2017-11-07_Intro2RScripting,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/1255610763d2e35e0abb7a11f52c16ff80b056ba,NA,dir,meetup-presentations_london_ontario
2017-12-05_regression,2017-12-05_regression,6b49428e2be946d3c7f453c154e4f225e4132290,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2017-12-05_regression?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2017-12-05_regression,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/6b49428e2be946d3c7f453c154e4f225e4132290,NA,dir,meetup-presentations_london_ontario
2018-01-30_lightningTalks,2018-01-30_lightningTalks,a138a5c63bcb72987a0bfb9d63f9a7deee39bf05,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2018-01-30_lightningTalks?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2018-01-30_lightningTalks,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/a138a5c63bcb72987a0bfb9d63f9a7deee39bf05,NA,dir,meetup-presentations_london_ontario
2018-03-06_rmarkdown,2018-03-06_rmarkdown,853042d09f52cb2a4f6323404cd22e8c898e5aa3,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2018-03-06_rmarkdown?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2018-03-06_rmarkdown,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/853042d09f52cb2a4f6323404cd22e8c898e5aa3,NA,dir,meetup-presentations_london_ontario
2018-04-03_Shiny,2018-04-03_Shiny,0b1f58b73641efabf92ffd33e33518906076ff3d,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2018-04-03_Shiny?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2018-04-03_Shiny,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/0b1f58b73641efabf92ffd33e33518906076ff3d,NA,dir,meetup-presentations_london_ontario
2018-05-29_industry,2018-05-29_industry,343e10edfdc19cd376f36bf05d7317ff66ba2875,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2018-05-29_industry?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2018-05-29_industry,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/343e10edfdc19cd376f36bf05d7317ff66ba2875,NA,dir,meetup-presentations_london_ontario
2018-06-26_OpenSci,2018-06-26_OpenSci,c40dba0913b8b4ae40fb10cfe639b12e8dcb007c,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2018-06-26_OpenSci?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2018-06-26_OpenSci,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/c40dba0913b8b4ae40fb10cfe639b12e8dcb007c,NA,dir,meetup-presentations_london_ontario
2018-09-25_Intro2R-RStudio,2018-09-25_Intro2R-RStudio,663abf853de59fc15a25b47f01122c7d421b1ed5,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2018-09-25_Intro2R-RStudio?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2018-09-25_Intro2R-RStudio,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/663abf853de59fc15a25b47f01122c7d421b1ed5,NA,dir,meetup-presentations_london_ontario
2018-10-25_ggplot,2018-10-25_ggplot,7cd79998b88cc8a2d1ca061df2851cabe867d836,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2018-10-25_ggplot?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2018-10-25_ggplot,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/7cd79998b88cc8a2d1ca061df2851cabe867d836,NA,dir,meetup-presentations_london_ontario
2018-11-29_SPSS2R,2018-11-29_SPSS2R,9c7a7a22e4126cc38847a0355568e3fd6eb61898,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2018-11-29_SPSS2R?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2018-11-29_SPSS2R,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/9c7a7a22e4126cc38847a0355568e3fd6eb61898,NA,dir,meetup-presentations_london_ontario
2019-03-28_ggmap,2019-03-28_ggmap,048bee9fbc03a0c5f808acc986281521122c4394,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2019-03-28_ggmap?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2019-03-28_ggmap,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/048bee9fbc03a0c5f808acc986281521122c4394,NA,dir,meetup-presentations_london_ontario
2019-04-25_dissertating,2019-04-25_dissertating,c05cc74d613076810f873c7999910e08cdb067fa,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2019-04-25_dissertating?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2019-04-25_dissertating,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/c05cc74d613076810f873c7999910e08cdb067fa,NA,dir,meetup-presentations_london_ontario
2019-05-20_exploration-cleaning,2019-05-20_exploration-cleaning,bfb0c9b6c6db7ef09750be648f666d04d106d5dd,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2019-05-20_exploration-cleaning?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2019-05-20_exploration-cleaning,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/bfb0c9b6c6db7ef09750be648f666d04d106d5dd,NA,dir,meetup-presentations_london_ontario
2019-10-01_Intro2R-RStudio,2019-10-01_Intro2R-RStudio,94e138d35b2aa488aeab41882484982949466a28,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2019-10-01_Intro2R-RStudio?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2019-10-01_Intro2R-RStudio,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/94e138d35b2aa488aeab41882484982949466a28,NA,dir,meetup-presentations_london_ontario
2019-11-12_DataViz,2019-11-12_DataViz,828982fb96095f855303c543aedc2fae422c921d,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2019-11-12_DataViz?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2019-11-12_DataViz,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/828982fb96095f855303c543aedc2fae422c921d,NA,dir,meetup-presentations_london_ontario
2019-12-03_exploration,2019-12-03_exploration,e7bec7fdf4ab791d2225d4824017bb5b0cbe9544,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2019-12-03_exploration?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2019-12-03_exploration,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/e7bec7fdf4ab791d2225d4824017bb5b0cbe9544,NA,dir,meetup-presentations_london_ontario
2020-01-14_rmarkdown,2020-01-14_rmarkdown,9ecbd667f9c37200bf1c1d2638f408189e4d8e2a,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2020-01-14_rmarkdown?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2020-01-14_rmarkdown,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/9ecbd667f9c37200bf1c1d2638f408189e4d8e2a,NA,dir,meetup-presentations_london_ontario
2020-02-11_shiny,2020-02-11_shiny,94d31c9ee2db667c06018f3b017fef4f6b6726d7,0,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/contents/2020-02-11_shiny?ref=master,https://github.com/rladies/meetup-presentations_london_ontario/tree/master/2020-02-11_shiny,https://api.github.com/repos/rladies/meetup-presentations_london_ontario/git/trees/94d31c9ee2db667c06018f3b017fef4f6b6726d7,NA,dir,meetup-presentations_london_ontario
Statistically_comparing_groups,Statistically_comparing_groups,96f8e3e1de53167eaf991e8015d02cce54ae5d62,0,https://api.github.com/repos/rladies/meetup-presentations_loughborough/contents/Statistically_comparing_groups?ref=master,https://github.com/rladies/meetup-presentations_loughborough/tree/master/Statistically_comparing_groups,https://api.github.com/repos/rladies/meetup-presentations_loughborough/git/trees/96f8e3e1de53167eaf991e8015d02cce54ae5d62,NA,dir,meetup-presentations_loughborough
introduction_R_22-04-18,introduction_R_22-04-18,c6ad2a253a44f861221c3deb6894fdd1e780b08e,0,https://api.github.com/repos/rladies/meetup-presentations_loughborough/contents/introduction_R_22-04-18?ref=master,https://github.com/rladies/meetup-presentations_loughborough/tree/master/introduction_R_22-04-18,https://api.github.com/repos/rladies/meetup-presentations_loughborough/git/trees/c6ad2a253a44f861221c3deb6894fdd1e780b08e,NA,dir,meetup-presentations_loughborough
introduction_tidyverse_16-04-18,introduction_tidyverse_16-04-18,2ca7a4a65b2e5281cd5d0e7dc478b44e07ebcdc5,0,https://api.github.com/repos/rladies/meetup-presentations_loughborough/contents/introduction_tidyverse_16-04-18?ref=master,https://github.com/rladies/meetup-presentations_loughborough/tree/master/introduction_tidyverse_16-04-18,https://api.github.com/repos/rladies/meetup-presentations_loughborough/git/trees/2ca7a4a65b2e5281cd5d0e7dc478b44e07ebcdc5,NA,dir,meetup-presentations_loughborough
2019_02_What_R_we_doing_in_Cancer_Research,2019_02_What_R_we_doing_in_Cancer_Research,11ebbd48e46a6def104772de5f4de0f140304247,0,https://api.github.com/repos/rladies/meetup-presentations_lyon/contents/2019_02_What_R_we_doing_in_Cancer_Research?ref=master,https://github.com/rladies/meetup-presentations_lyon/tree/master/2019_02_What_R_we_doing_in_Cancer_Research,https://api.github.com/repos/rladies/meetup-presentations_lyon/git/trees/11ebbd48e46a6def104772de5f4de0f140304247,NA,dir,meetup-presentations_lyon
2019_04_Untidyverse_with_career_tips,2019_04_Untidyverse_with_career_tips,3fe99990bc7495ea2d2d3303e330886dd08c18eb,0,https://api.github.com/repos/rladies/meetup-presentations_lyon/contents/2019_04_Untidyverse_with_career_tips?ref=master,https://github.com/rladies/meetup-presentations_lyon/tree/master/2019_04_Untidyverse_with_career_tips,https://api.github.com/repos/rladies/meetup-presentations_lyon/git/trees/3fe99990bc7495ea2d2d3303e330886dd08c18eb,NA,dir,meetup-presentations_lyon
2019_11_dplyr_episode_9_rise_of_the_vctrs,2019_11_dplyr_episode_9_rise_of_the_vctrs,5811574feb5b92052e2fb5be56f49083f315d07f,0,https://api.github.com/repos/rladies/meetup-presentations_lyon/contents/2019_11_dplyr_episode_9_rise_of_the_vctrs?ref=master,https://github.com/rladies/meetup-presentations_lyon/tree/master/2019_11_dplyr_episode_9_rise_of_the_vctrs,https://api.github.com/repos/rladies/meetup-presentations_lyon/git/trees/5811574feb5b92052e2fb5be56f49083f315d07f,NA,dir,meetup-presentations_lyon
madrid_20161024_first-presentation,madrid_20161024_first-presentation,b60dad47d89127cf517184965ea3d0e9049dc4c1,0,https://api.github.com/repos/rladies/meetup-presentations_madrid/contents/madrid_20161024_first-presentation?ref=master,https://github.com/rladies/meetup-presentations_madrid/tree/master/madrid_20161024_first-presentation,https://api.github.com/repos/rladies/meetup-presentations_madrid/git/trees/b60dad47d89127cf517184965ea3d0e9049dc4c1,NA,dir,meetup-presentations_madrid
madrid_20170225_r-finance,madrid_20170225_r-finance,7b4a76bcb6a3bf03bdd4a799164b15bfc9bbf7f5,0,https://api.github.com/repos/rladies/meetup-presentations_madrid/contents/madrid_20170225_r-finance?ref=master,https://github.com/rladies/meetup-presentations_madrid/tree/master/madrid_20170225_r-finance,https://api.github.com/repos/rladies/meetup-presentations_madrid/git/trees/7b4a76bcb6a3bf03bdd4a799164b15bfc9bbf7f5,NA,dir,meetup-presentations_madrid
madrid_20170503_api_periodismo_datos,madrid_20170503_api_periodismo_datos,619bd69c942fdc5332c319e3d4c5da66b3f34210,0,https://api.github.com/repos/rladies/meetup-presentations_madrid/contents/madrid_20170503_api_periodismo_datos?ref=master,https://github.com/rladies/meetup-presentations_madrid/tree/master/madrid_20170503_api_periodismo_datos,https://api.github.com/repos/rladies/meetup-presentations_madrid/git/trees/619bd69c942fdc5332c319e3d4c5da66b3f34210,NA,dir,meetup-presentations_madrid
madrid_20180525_Rmarkdown,madrid_20180525_Rmarkdown,1b061f3a11e059581cbd15ff0f742c29ccb18696,0,https://api.github.com/repos/rladies/meetup-presentations_madrid/contents/madrid_20180525_Rmarkdown?ref=master,https://github.com/rladies/meetup-presentations_madrid/tree/master/madrid_20180525_Rmarkdown,https://api.github.com/repos/rladies/meetup-presentations_madrid/git/trees/1b061f3a11e059581cbd15ff0f742c29ccb18696,NA,dir,meetup-presentations_madrid
madrid_20180525_public-research,madrid_20180525_public-research,c3402f471e2f36725c1ad487c31caa6ef84c5af2,0,https://api.github.com/repos/rladies/meetup-presentations_madrid/contents/madrid_20180525_public-research?ref=master,https://github.com/rladies/meetup-presentations_madrid/tree/master/madrid_20180525_public-research,https://api.github.com/repos/rladies/meetup-presentations_madrid/git/trees/c3402f471e2f36725c1ad487c31caa6ef84c5af2,NA,dir,meetup-presentations_madrid
madrid_20190312_flexdashboards,madrid_20190312_flexdashboards,d062e3a9805829f99ff9df309ccf363c9c9d9e9d,0,https://api.github.com/repos/rladies/meetup-presentations_madrid/contents/madrid_20190312_flexdashboards?ref=master,https://github.com/rladies/meetup-presentations_madrid/tree/master/madrid_20190312_flexdashboards,https://api.github.com/repos/rladies/meetup-presentations_madrid/git/trees/d062e3a9805829f99ff9df309ccf363c9c9d9e9d,NA,dir,meetup-presentations_madrid
madrid_20190415_global-graph-celebration-day,madrid_20190415_global-graph-celebration-day,ea6077ebea85f181257ece3cfd548d087ce81d09,0,https://api.github.com/repos/rladies/meetup-presentations_madrid/contents/madrid_20190415_global-graph-celebration-day?ref=master,https://github.com/rladies/meetup-presentations_madrid/tree/master/madrid_20190415_global-graph-celebration-day,https://api.github.com/repos/rladies/meetup-presentations_madrid/git/trees/ea6077ebea85f181257ece3cfd548d087ce81d09,NA,dir,meetup-presentations_madrid
madrid_2019_02_07_datatableIntro,madrid_2019_02_07_datatableIntro,d7d2191b76b0a690fd056b47e8644269bd0b19a4,0,https://api.github.com/repos/rladies/meetup-presentations_madrid/contents/madrid_2019_02_07_datatableIntro?ref=master,https://github.com/rladies/meetup-presentations_madrid/tree/master/madrid_2019_02_07_datatableIntro,https://api.github.com/repos/rladies/meetup-presentations_madrid/git/trees/d7d2191b76b0a690fd056b47e8644269bd0b19a4,NA,dir,meetup-presentations_madrid
santiago_20190907_xantardev,santiago_20190907_xantardev,e243cf4e276394992d26085639f26aa4246cca0f,0,https://api.github.com/repos/rladies/meetup-presentations_madrid/contents/santiago_20190907_xantardev?ref=master,https://github.com/rladies/meetup-presentations_madrid/tree/master/santiago_20190907_xantardev,https://api.github.com/repos/rladies/meetup-presentations_madrid/git/trees/e243cf4e276394992d26085639f26aa4246cca0f,NA,dir,meetup-presentations_madrid
2019,2019,e1d3141430d28ddf0a13cafb594c6600e2b49cbe,0,https://api.github.com/repos/rladies/meetup-presentations_manchester/contents/2019?ref=master,https://github.com/rladies/meetup-presentations_manchester/tree/master/2019,https://api.github.com/repos/rladies/meetup-presentations_manchester/git/trees/e1d3141430d28ddf0a13cafb594c6600e2b49cbe,NA,dir,meetup-presentations_manchester
archive,archive,515d55bafdf99d85e5a7337498545bb9ad7d4720,0,https://api.github.com/repos/rladies/meetup-presentations_manchester/contents/archive?ref=master,https://github.com/rladies/meetup-presentations_manchester/tree/master/archive,https://api.github.com/repos/rladies/meetup-presentations_manchester/git/trees/515d55bafdf99d85e5a7337498545bb9ad7d4720,NA,dir,meetup-presentations_manchester
docs,docs,65c591d4bf72bdb2e098eed9517ff7deaff60111,0,https://api.github.com/repos/rladies/meetup-presentations_manchester/contents/docs?ref=master,https://github.com/rladies/meetup-presentations_manchester/tree/master/docs,https://api.github.com/repos/rladies/meetup-presentations_manchester/git/trees/65c591d4bf72bdb2e098eed9517ff7deaff60111,NA,dir,meetup-presentations_manchester
images,images,6537130b31658c525b11ccca86831ba9e6521034,0,https://api.github.com/repos/rladies/meetup-presentations_manchester/contents/images?ref=master,https://github.com/rladies/meetup-presentations_manchester/tree/master/images,https://api.github.com/repos/rladies/meetup-presentations_manchester/git/trees/6537130b31658c525b11ccca86831ba9e6521034,NA,dir,meetup-presentations_manchester
README.Rmd,README.Rmd,d2dcfb6f89f4516e439224bccb2e2e4bdcfd6e92,10370,https://api.github.com/repos/rladies/meetup-presentations_melbourne/contents/README.Rmd?ref=master,https://github.com/rladies/meetup-presentations_melbourne/blob/master/README.Rmd,https://api.github.com/repos/rladies/meetup-presentations_melbourne/git/blobs/d2dcfb6f89f4516e439224bccb2e2e4bdcfd6e92,https://raw.githubusercontent.com/rladies/meetup-presentations_melbourne/master/README.Rmd,file,meetup-presentations_melbourne
README_files,README_files,55f1c5d0c34d0b9f602b9631d63530d78b165e23,0,https://api.github.com/repos/rladies/meetup-presentations_melbourne/contents/README_files?ref=master,https://github.com/rladies/meetup-presentations_melbourne/tree/master/README_files,https://api.github.com/repos/rladies/meetup-presentations_melbourne/git/trees/55f1c5d0c34d0b9f602b9631d63530d78b165e23,NA,dir,meetup-presentations_melbourne
RLadiesMelbourne.Rproj,RLadiesMelbourne.Rproj,8e3c2ebc99e2e337f7d69948b93529a437590b27,205,https://api.github.com/repos/rladies/meetup-presentations_melbourne/contents/RLadiesMelbourne.Rproj?ref=master,https://github.com/rladies/meetup-presentations_melbourne/blob/master/RLadiesMelbourne.Rproj,https://api.github.com/repos/rladies/meetup-presentations_melbourne/git/blobs/8e3c2ebc99e2e337f7d69948b93529a437590b27,https://raw.githubusercontent.com/rladies/meetup-presentations_melbourne/master/RLadiesMelbourne.Rproj,file,meetup-presentations_melbourne
logo.png,logo.png,67929620a2604ce4099d2be19f3c5eabdd2ef0b4,65204,https://api.github.com/repos/rladies/meetup-presentations_melbourne/contents/logo.png?ref=master,https://github.com/rladies/meetup-presentations_melbourne/blob/master/logo.png,https://api.github.com/repos/rladies/meetup-presentations_melbourne/git/blobs/67929620a2604ce4099d2be19f3c5eabdd2ef0b4,https://raw.githubusercontent.com/rladies/meetup-presentations_melbourne/master/logo.png,file,meetup-presentations_melbourne
2018-04-13-primer-meetup,2018-04-13-primer-meetup,3ae2fc5555267a9f2be29d64e97046b26f77b66f,0,https://api.github.com/repos/rladies/meetup-presentations_mendoza/contents/2018-04-13-primer-meetup?ref=master,https://github.com/rladies/meetup-presentations_mendoza/tree/master/2018-04-13-primer-meetup,https://api.github.com/repos/rladies/meetup-presentations_mendoza/git/trees/3ae2fc5555267a9f2be29d64e97046b26f77b66f,NA,dir,meetup-presentations_mendoza
2018-04-28-segundo-meetup-workshop,2018-04-28-segundo-meetup-workshop,aaf59a2ab5655a9536e60a5cbd0774a33db76733,0,https://api.github.com/repos/rladies/meetup-presentations_mendoza/contents/2018-04-28-segundo-meetup-workshop?ref=master,https://github.com/rladies/meetup-presentations_mendoza/tree/master/2018-04-28-segundo-meetup-workshop,https://api.github.com/repos/rladies/meetup-presentations_mendoza/git/trees/aaf59a2ab5655a9536e60a5cbd0774a33db76733,NA,dir,meetup-presentations_mendoza
2018-11-29,2018-11-29,65e0d580dd6424b4348905caaa60ffb372bb6551,0,https://api.github.com/repos/rladies/meetup-presentations_mendoza/contents/2018-11-29?ref=master,https://github.com/rladies/meetup-presentations_mendoza/tree/master/2018-11-29,https://api.github.com/repos/rladies/meetup-presentations_mendoza/git/trees/65e0d580dd6424b4348905caaa60ffb372bb6551,NA,dir,meetup-presentations_mendoza
2019-03-26,2019-03-26,61e3b07722827e2e305ca2d6aedfdedd29c20b36,0,https://api.github.com/repos/rladies/meetup-presentations_mendoza/contents/2019-03-26?ref=master,https://github.com/rladies/meetup-presentations_mendoza/tree/master/2019-03-26,https://api.github.com/repos/rladies/meetup-presentations_mendoza/git/trees/61e3b07722827e2e305ca2d6aedfdedd29c20b36,NA,dir,meetup-presentations_mendoza
2019-04-27-flisol,2019-04-27-flisol,fc4416c609246415507ab146532cd363d09aed28,0,https://api.github.com/repos/rladies/meetup-presentations_mendoza/contents/2019-04-27-flisol?ref=master,https://github.com/rladies/meetup-presentations_mendoza/tree/master/2019-04-27-flisol,https://api.github.com/repos/rladies/meetup-presentations_mendoza/git/trees/fc4416c609246415507ab146532cd363d09aed28,NA,dir,meetup-presentations_mendoza
2019-06-18-rmarkdown,2019-06-18-rmarkdown,3ca4c50c022a71f8c1d01f7d4e27efcba0f35e60,0,https://api.github.com/repos/rladies/meetup-presentations_mendoza/contents/2019-06-18-rmarkdown?ref=master,https://github.com/rladies/meetup-presentations_mendoza/tree/master/2019-06-18-rmarkdown,https://api.github.com/repos/rladies/meetup-presentations_mendoza/git/trees/3ca4c50c022a71f8c1d01f7d4e27efcba0f35e60,NA,dir,meetup-presentations_mendoza
R-Ladies_Milan_kickoff.pdf,R-Ladies_Milan_kickoff.pdf,5f5f050e6cbe1d6e61647e234d9aa36478e80e64,3385070,https://api.github.com/repos/rladies/meetup-presentations_milan/contents/R-Ladies_Milan_kickoff.pdf?ref=master,https://github.com/rladies/meetup-presentations_milan/blob/master/R-Ladies_Milan_kickoff.pdf,https://api.github.com/repos/rladies/meetup-presentations_milan/git/blobs/5f5f050e6cbe1d6e61647e234d9aa36478e80e64,https://raw.githubusercontent.com/rladies/meetup-presentations_milan/master/R-Ladies_Milan_kickoff.pdf,file,meetup-presentations_milan
2017-08-30-kickoff,2017-08-30-kickoff,d96c9b1131012881badbfbb4994ca09f2b83435d,0,https://api.github.com/repos/rladies/meetup-presentations_montevideo/contents/2017-08-30-kickoff?ref=master,https://github.com/rladies/meetup-presentations_montevideo/tree/master/2017-08-30-kickoff,https://api.github.com/repos/rladies/meetup-presentations_montevideo/git/trees/d96c9b1131012881badbfbb4994ca09f2b83435d,NA,dir,meetup-presentations_montevideo
2017-11-15-ggplot2,2017-11-15-ggplot2,986e0bdfc5bf81082878853ccd2585663c43e61a,0,https://api.github.com/repos/rladies/meetup-presentations_montevideo/contents/2017-11-15-ggplot2?ref=master,https://github.com/rladies/meetup-presentations_montevideo/tree/master/2017-11-15-ggplot2,https://api.github.com/repos/rladies/meetup-presentations_montevideo/git/trees/986e0bdfc5bf81082878853ccd2585663c43e61a,NA,dir,meetup-presentations_montevideo
2017-12-13-Viz_genomics+NASADatanauts,2017-12-13-Viz_genomics+NASADatanauts,4a4afca0cc3bed71c21504d20f1c9df1f82ef59b,0,https://api.github.com/repos/rladies/meetup-presentations_montevideo/contents/2017-12-13-Viz_genomics%2BNASADatanauts?ref=master,https://github.com/rladies/meetup-presentations_montevideo/tree/master/2017-12-13-Viz_genomics%2BNASADatanauts,https://api.github.com/repos/rladies/meetup-presentations_montevideo/git/trees/4a4afca0cc3bed71c21504d20f1c9df1f82ef59b,NA,dir,meetup-presentations_montevideo
2018-04-12-charlas,2018-04-12-charlas,49fe962f4ce0e4c9aaf3a65b23c75c6926f6a432,0,https://api.github.com/repos/rladies/meetup-presentations_montevideo/contents/2018-04-12-charlas?ref=master,https://github.com/rladies/meetup-presentations_montevideo/tree/master/2018-04-12-charlas,https://api.github.com/repos/rladies/meetup-presentations_montevideo/git/trees/49fe962f4ce0e4c9aaf3a65b23c75c6926f6a432,NA,dir,meetup-presentations_montevideo
2018-06-07-rmarkdown,2018-06-07-rmarkdown,ce32ded3774ae686f5a81a6cc87c9e3443f4c8be,0,https://api.github.com/repos/rladies/meetup-presentations_montevideo/contents/2018-06-07-rmarkdown?ref=master,https://github.com/rladies/meetup-presentations_montevideo/tree/master/2018-06-07-rmarkdown,https://api.github.com/repos/rladies/meetup-presentations_montevideo/git/trees/ce32ded3774ae686f5a81a6cc87c9e3443f4c8be,NA,dir,meetup-presentations_montevideo
2018-08-30-1er_año,2018-08-30-1er_año,489c3d6c958f173a330cbdf2998bb703f5bec41c,0,https://api.github.com/repos/rladies/meetup-presentations_montevideo/contents/2018-08-30-1er_an%CC%83o?ref=master,https://github.com/rladies/meetup-presentations_montevideo/tree/master/2018-08-30-1er_an%CC%83o,https://api.github.com/repos/rladies/meetup-presentations_montevideo/git/trees/489c3d6c958f173a330cbdf2998bb703f5bec41c,NA,dir,meetup-presentations_montevideo
